,,,b391,b392,b393,b394,b395,b396,b397,b398,b399,b400,b401,b402,b403,b404,b405,b406,b407,b408,b409,b410,b411,b412,b413,b414,b415,b416,b417,b418,b419,b420,b421,b422,b423,b424,b425,b426,b427,b428,b429,b430,b431,b432,b433,b434,b435,b436,b437,b438,b439,b440,b441,b442,b443,b444,b445,b446,b447,b448,,,,,,,,,b457
49.87948608,-73.93936157,66.82980347,2,1,1,1,1,3,0,0,1,1,0,0,2,1,0,0,3,2,0,2,1,2,0,0,1,2,0,0,2,2,0,0,0,0,0,0,2,1,0,0,1,0,0,2,3,1,2,1,1,2,3,1,2,1,0,1,1,3,,,,,,,,,
-48.58531189,-46.91006088,60.08007813,1,1,2,1,1,3,0,0,1,3,1,0,2,1,0,0,2,1,1,1,2,3,0,0,1,2,0,0,3,1,0,0,0,0,0,0,1,3,0,0,0,0,1,1,2,2,0,2,0,0,2,1,2,1,2,2,0,1,,,,,,,,,
-15.82256317,-84.64245605,55.66850281,3,1,3,1,1,2,0,0,1,2,0,0,2,1,1,2,2,1,0,0,1,3,0,0,1,2,0,0,2,1,0,0,0,0,1,1,2,1,1,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
-16.51270294,-11.40119934,-90.47431946,2,1,2,1,1,3,0,0,1,2,0,0,2,1,0,0,1,2,0,1,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,2,0,0,0,0,1,1,0,0,0,1,3,3,,,,,,,,,
60.17062378,-91.79119873,-161.7406769,2,1,2,1,1,2,0,0,1,3,0,0,3,1,2,3,3,1,3,3,1,3,0,0,1,2,0,0,2,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,2,1,0,1,1,0,2,1,3,2,2,1,0,0,,,,,,,,,
-36.84510422,-92.60059357,-176.4524384,1,2,4,1,0,1,0,0,0,3,0,0,3,1,0,0,1,2,0,0,1,4,0,0,1,3,0,0,1,1,0,0,0,0,2,4,3,1,5,2,3,1,1,0,1,2,0,1,1,0,0,1,0,0,0,0,1,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.6832428,-31.68206787,177.8797607,2,2,4,1,0,2,0,0,1,3,0,0,2,1,0,0,2,1,1,1,1,2,0,0,1,3,0,0,2,1,0,0,0,0,0,1,2,2,1,1,0,0,0,1,1,2,1,0,1,0,1,2,2,0,2,3,2,2,,,,,,,,,
17.49992371,-76.15855408,19.86097717,3,1,3,1,1,1,0,0,1,2,0,0,3,1,0,1,3,2,1,3,1,2,0,0,1,2,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,0,2,0,3,2,1,1,1,0,0,0,1,0,,,,,,,,,
27.00119019,-94.31746674,-38.53173828,2,0,2,1,1,2,0,0,1,3,0,0,3,2,0,1,1,4,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,2,2,0,0,0,0,2,5,0,0,0,1,6,2,,,,,,,,,
-36.59286499,9.157814026,57.98071289,2,1,2,1,1,2,0,0,1,2,0,0,3,2,0,0,1,3,0,1,1,2,0,0,1,2,0,0,1,2,0,0,0,0,1,1,1,0,1,0,2,1,0,0,2,2,0,0,0,1,1,3,1,0,0,0,3,0,,,,,,,,,
-92.96924591,-32.99861908,187.4447327,1,3,2,1,0,1,0,2,1,2,0,0,2,1,1,0,2,1,0,0,1,2,0,1,0,3,1,0,3,1,0,1,0,0,0,1,1,4,2,1,0,0,0,2,1,3,0,1,1,0,2,1,0,0,2,1,1,2,,,,,,,,,
-24.13611603,-87.58112335,-108.1472244,2,1,1,1,1,3,0,0,1,2,0,0,3,2,0,0,3,2,1,3,0,3,0,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,2,0,0,0,1,1,1,1,1,0,0,0,0,,,,,,,,,
-55.4942627,-69.04058075,-153.2584534,2,1,3,1,1,2,0,0,2,3,1,0,3,1,0,0,2,1,1,1,2,3,0,0,1,3,0,0,3,0,0,1,1,0,0,0,2,3,1,0,0,0,1,2,2,2,1,3,1,0,3,2,2,1,3,5,2,3,,,,,,,,,
-95.04376984,-94.05977631,-137.1095581,2,1,3,1,1,2,0,0,2,2,0,0,3,1,1,2,3,2,2,2,1,3,0,0,1,3,0,0,3,0,0,0,1,0,0,0,1,1,1,0,0,0,2,2,3,1,2,3,3,2,1,0,2,0,1,0,1,0,,,,,,,,,
-91.35049438,-63.21942902,-175.9248199,2,1,1,2,2,3,0,0,1,1,0,0,1,1,0,0,1,2,0,0,2,2,0,0,1,1,0,0,3,1,0,0,0,0,2,2,3,1,2,1,3,2,0,0,1,2,0,0,0,0,2,2,0,0,0,0,1,1,,,,,,,,,
-89.34342194,-7.458076477,177.8205566,2,1,3,1,1,1,0,1,1,3,0,0,2,1,1,1,3,1,3,3,1,2,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,2,3,2,1,3,2,4,2,1,1,1,1,0,0,0,0,,,,,,,,,
-93.22380066,-16.51487732,196.6670837,2,1,3,1,1,2,0,0,2,2,0,0,3,1,0,0,2,2,1,3,1,3,0,0,2,2,0,0,2,1,0,0,1,0,0,0,1,2,0,0,0,0,1,2,3,1,3,2,3,2,3,2,4,1,2,1,0,0,,,,,,,,,
-91.48667145,-60.66381454,198.2134705,2,1,2,1,1,2,0,0,1,2,0,0,2,1,1,0,3,1,1,2,1,3,0,0,2,2,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,2,3,3,1,4,2,3,2,2,1,3,1,2,1,0,0,,,,,,,,,
-92.64898682,-20.99331665,-160.8760376,2,1,3,1,1,2,0,0,1,4,0,0,3,2,0,0,1,2,1,0,1,3,0,0,1,2,1,0,2,0,0,0,0,0,1,2,2,1,3,2,1,1,1,1,1,2,0,1,1,0,1,3,0,0,1,1,2,1,,,,,,,,,
-36.84510422,-92.60059357,-176.4524384,1,2,4,1,0,1,0,0,0,3,0,0,3,1,0,0,1,2,0,0,1,4,0,0,1,3,0,0,1,1,0,0,0,0,2,4,3,1,5,2,3,1,1,0,1,2,0,1,1,0,0,1,0,0,0,0,1,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.6832428,-31.68206787,177.8797607,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,,,,,,,,,
17.49992371,-76.15855408,19.86097717,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,,,,,,,,,
27.00119019,-94.31746674,-38.53173828,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,1.5,2.5,0.5,0.5,0.5,0.5,,,,,,,,,
-36.59286499,9.157814026,57.98071289,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,
-92.96924591,-32.99861908,187.4447327,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,,,,,,,,,
-24.13611603,-87.58112335,-108.1472244,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,,,,,,,,,
-55.4942627,-69.04058075,-153.2584534,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,,,,,,,,,
-95.04376984,-94.05977631,-137.1095581,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,
-91.35049438,-63.21942902,-175.9248199,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,,,,,,,,,
-89.34342194,-7.458076477,177.8205566,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,,,,,,,,,
-93.22380066,-16.51487732,196.6670837,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,,,,,,,,,
-91.48667145,-60.66381454,198.2134705,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,,,,,,,,,
-92.64898682,-20.99331665,-160.8760376,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,,,,,,,,,
-36.84510422,-92.60059357,-176.4524384,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,,,,,,,,,
